merchant_id,business_category,business_age_months,qris_volume_monthly,qris_active_days,ecommerce_rating,pln_delay_days,pdam_bill_avg,pdam_late_payments,risk_level
UMKM-04005,retail ,84,45926170,9,4.2,0.0,424645.0,0.0,0
UMKM-04006,nan,76,"Rp 21,619,856",28,4.8,0.0,156015.0,4.0,0
UMKM-04007,Fashion,23,38018575,35,,0.0,131547.0,0.0,0
UMKM-04008,Retail,17,22767749,23,3.1,,168429.0,1.0,1
UMKM-04009,retail ,111,"Rp 22,043,462",13,3.2,0.0,205786.0,4.0,1
UMKM-04010,Jasa,8,28381041,13,2.1,2.0,398516.0,0.0,1
UMKM-04011,retail ,73,"Rp 42,170,573",24,2.9,2.0,429091.0,0.0,0
UMKM-04012,jasa,43,36122798,21,4.8,0.0,395226.0,,0
UMKM-04013,Retail,27,"Rp 10,070,894",22,3.9,,,4.0,1
UMKM-04014,F&B,19,1684143,31,1.0,0.0,295358.0,2.0,1
UMKM-04015,Jasa,15,"Rp 1,607,648",25,1.5,0.0,216373.0,0.0,2
UMKM-04016, F & B ,11,16896106,26,,0.0,219452.0,1.0,0
UMKM-04017,retail ,17,"Rp 42,580,260",44,,0.0,190623.0,0.0,2
UMKM-04018,fnb,51,"Rp 35,952,068",11,2.9,0.0,156234.0,0.0,0
UMKM-04019,Fashion,101,"Rp 15,377,180",18,3.5,2.0,330753.0,0.0,0
UMKM-04020,F&B,75,33972639,18,2.2,0.0,404816.0,0.0,1
UMKM-04021,retail ,52,10917883,33,4.2,2.0,381352.0,0.0,0
UMKM-04022,retail ,8,32198324,31,3.4,0.0,183232.0,0.0,0
UMKM-04023,RETAIL,87,"Rp 34,389,637",28,3.8,,238698.0,1.0,0
UMKM-04024,RETAIL,14,"Rp 34,692,269",20,2.5,0.0,179567.0,1.0,1
UMKM-04025,F&B,24,"Rp 1,444,842",34,2.7,2.0,182869.0,3.0,1
UMKM-04026,nan,13,10132675,41,1.8,5.0,144248.0,0.0,1
UMKM-04027,RETAIL,47,"Rp 28,404,855",4,4.8,0.0,454387.0,0.0,1
UMKM-04028,fnb,97,"Rp 45,050,396",11,,0.0,403446.0,1.0,0
UMKM-04029,Jasa,50,40545274,6,4.3,0.0,229030.0,0.0,0
UMKM-04030, F & B ,71,"Rp 15,460,040",40,4.7,0.0,280620.0,0.0,0
UMKM-04031,Retail,76,"Rp 34,970,306",1,3.7,0.0,204525.0,1.0,0
UMKM-04032, F & B ,17,5975279,24,1.9,2.0,123429.0,0.0,0
UMKM-04033, F & B ,56,45905946,9,4.0,0.0,332936.0,3.0,2
UMKM-04034,Retail,104,11318435,37,2.3,2.0,445146.0,1.0,0
UMKM-04035,RETAIL,27,"Rp 21,839,391",43,2.8,0.0,196777.0,0.0,0
UMKM-04036,F&B,97,20448960,5,2.1,30.0,265510.0,0.0,2
UMKM-04037,Retail,98,46409460,26,2.7,0.0,374738.0,2.0,1
UMKM-04038,jasa,12,"Rp 25,097,013",34,3.7,0.0,50047.0,1.0,0
UMKM-04039,nan,67,2612850,9,1.4,0.0,50133.0,3.0,0
UMKM-04040,Jasa,27,13919151,8,1.4,0.0,490838.0,2.0,1
UMKM-04041,Fashion,26,"Rp 18,127,641",19,3.7,2.0,268667.0,0.0,1
UMKM-04042,RETAIL,55,42484903,36,,2.0,61238.0,0.0,2
UMKM-04043,nan,48,"Rp 7,102,910",34,3.2,2.0,347276.0,1.0,0
UMKM-04044,Retail,11,"Rp 42,709,110",36,,2.0,413957.0,0.0,0
UMKM-04045,jasa,13,"Rp 1,502,939",39,2.7,,209154.0,1.0,1
UMKM-04046,Fashion,85,"Rp 10,610,804",7,4.0,2.0,423807.0,2.0,1
UMKM-04047,Jasa,64,30501881,30,3.7,0.0,368449.0,1.0,0
UMKM-04048,Jasa,93,"Rp 32,615,931",42,,0.0,103246.0,0.0,0
UMKM-04049,RETAIL,114,"Rp 34,383,098",15,4.9,0.0,101689.0,1.0,0
UMKM-04050,Retail,95,"Rp 28,497,323",27,1.9,2.0,483980.0,0.0,1
UMKM-04051,nan,28,"Rp 34,216,149",5,1.9,0.0,203440.0,2.0,1
UMKM-04052,F&B,78,"Rp 46,509,383",31,2.8,2.0,347383.0,1.0,0
UMKM-04053,nan,19,"Rp 3,783,993",27,2.3,0.0,117970.0,1.0,0
UMKM-04054,nan,62,"Rp 5,812,585",10,4.9,15.0,,0.0,2
UMKM-04055,Jasa,68,"Rp 20,145,626",41,1.3,,250943.0,2.0,1
UMKM-04056,F&B,68,"Rp 18,603,494",22,,0.0,131559.0,1.0,0
UMKM-04057,F&B,82,"Rp 10,127,634",29,2.5,15.0,265297.0,0.0,2
UMKM-04058,RETAIL,79,"Rp 27,509,140",8,3.0,30.0,177019.0,3.0,2
UMKM-04059,Fashion,5,"Rp 28,891,351",27,1.1,,404066.0,2.0,0
UMKM-04060,retail ,85,"Rp 14,575,703",23,1.3,0.0,489486.0,1.0,0
UMKM-04061, F & B ,10,"Rp 16,473,403",27,2.0,5.0,137601.0,0.0,1
UMKM-04062, F & B ,84,30615163,23,3.2,0.0,254051.0,4.0,1
UMKM-04063,Jasa,55,"Rp 23,179,282",14,4.1,2.0,170632.0,2.0,0
UMKM-04064,retail ,119,25928689,38,,5.0,94014.0,1.0,0
UMKM-04065,Fashion,88,"Rp 1,346,990",32,3.3,5.0,245952.0,1.0,0
UMKM-04066,retail ,107,"Rp 38,391,245",33,2.6,0.0,327809.0,0.0,0
UMKM-04067,RETAIL,74,47942772,21,4.5,15.0,352686.0,0.0,1
UMKM-04068,nan,1,"Rp 44,390,879",28,2.8,0.0,398913.0,0.0,1
UMKM-04069,Jasa,10,"Rp 26,139,305",33,2.2,0.0,218040.0,0.0,0
UMKM-04070,F&B,93,14922399,41,3.5,2.0,,2.0,2
UMKM-04071,Jasa,116,"Rp 25,395,739",9,3.8,30.0,382702.0,0.0,0
UMKM-04072, F & B ,10,"Rp 34,054,246",44,2.6,,,2.0,1
UMKM-04073,Fashion,34,19354343,29,1.1,5.0,359098.0,1.0,0
UMKM-04074,retail ,6,"Rp 16,050,793",10,1.4,0.0,170156.0,0.0,1
UMKM-04075,Fashion,29,"Rp 14,698,926",33,4.4,0.0,418387.0,0.0,0
UMKM-04076,RETAIL,107,8436391,20,1.2,0.0,59145.0,1.0,0
UMKM-04077,Jasa,15,38169102,12,3.4,0.0,281049.0,0.0,0
UMKM-04078,Retail,44,"Rp 7,987,659",24,1.7,0.0,231566.0,0.0,0
UMKM-04079,Jasa,37,"Rp 34,582,122",20,1.9,0.0,110835.0,2.0,1
UMKM-04080,F&B,94,14735021,0,2.1,0.0,175622.0,1.0,1
UMKM-04081,Jasa,106,4213274,4,1.2,30.0,115506.0,2.0,2
UMKM-04082,jasa,11,"Rp 6,643,473",21,,2.0,93064.0,2.0,1
UMKM-04083,RETAIL,26,"Rp 43,283,756",6,3.6,5.0,287807.0,2.0,0
UMKM-04084,fnb,35,"Rp 5,745,059",12,3.0,0.0,311076.0,0.0,0
UMKM-04085,RETAIL,0,"Rp 28,431,026",44,4.2,0.0,72954.0,,0
UMKM-04086,retail ,82,"Rp 17,237,722",22,1.2,0.0,146872.0,0.0,0
UMKM-04087,fnb,21,"Rp 9,902,280",20,4.6,0.0,159120.0,2.0,0
UMKM-04088,retail ,14,"Rp 5,030,272",5,,2.0,220123.0,1.0,0
UMKM-04089,retail ,19,"Rp 23,617,798",19,,0.0,142221.0,1.0,0
UMKM-04090,F&B,60,"Rp 16,559,641",11,4.9,15.0,56574.0,,1
UMKM-04091,F&B,3,"Rp 1,704,582",39,1.9,,344525.0,0.0,0
UMKM-04092,nan,86,"Rp 7,863,859",8,3.8,0.0,469255.0,0.0,1
UMKM-04093, F & B ,47,"Rp 18,653,254",27,2.2,0.0,317475.0,0.0,0
UMKM-04094,nan,55,"Rp 27,779,335",10,3.1,,296159.0,0.0,1
UMKM-04095,nan,32,2103183,31,,5.0,80412.0,2.0,2
UMKM-04096, F & B ,-3,"Rp 2,499,202",10,,2.0,,0.0,0
UMKM-04097,Retail,78,"Rp 37,722,156",23,3.9,5.0,161132.0,3.0,0
UMKM-04098,fnb,64,39721161,14,,0.0,67458.0,1.0,0
UMKM-04099,Fashion,97,"Rp 48,269,617",40,3.0,0.0,,0.0,0
UMKM-04100,nan,91,10745350,34,4.9,0.0,478557.0,0.0,0
UMKM-04101,Jasa,49,"Rp 35,381,012",16,4.8,0.0,85165.0,0.0,0
UMKM-04102,Jasa,-5,9218365,24,4.8,0.0,,3.0,0
UMKM-04103,retail ,95,"Rp 5,056,926",34,4.5,0.0,50418.0,2.0,0
UMKM-04104, F & B ,64,"Rp 5,433,494",18,2.0,30.0,132559.0,0.0,2
UMKM-04105,retail ,39,3106040,40,,2.0,363380.0,0.0,0
UMKM-04106,jasa,92,"Rp 36,347,034",30,1.9,0.0,349501.0,0.0,0
UMKM-04107,jasa,41,38656823,16,4.9,0.0,394422.0,0.0,0
UMKM-04108,Fashion,73,"Rp 14,018,325",22,1.6,2.0,133723.0,2.0,1
UMKM-04109,F&B,103,"Rp 22,973,350",0,2.5,0.0,481188.0,2.0,2
UMKM-04110,F&B,20,35824440,9,1.8,5.0,483873.0,0.0,0
UMKM-04111, F & B ,115,"Rp 40,739,290",7,1.9,15.0,163290.0,3.0,2
UMKM-04112, F & B ,8,36931061,41,2.0,2.0,361834.0,0.0,2
UMKM-04113,nan,116,"Rp 32,958,896",25,3.6,0.0,382119.0,0.0,0
UMKM-04114,jasa,48,"Rp 18,337,859",33,1.3,5.0,368184.0,2.0,1
UMKM-04115,nan,65,"Rp 18,007,703",18,3.3,0.0,207866.0,0.0,0
UMKM-04116,F&B,40,"Rp 47,791,318",13,4.3,0.0,453121.0,0.0,0
UMKM-04117,fnb,116,"Rp 30,827,247",7,4.1,0.0,247473.0,1.0,0
UMKM-04118,fnb,25,"Rp 22,955,282",0,1.6,,142179.0,0.0,2
UMKM-04119, F & B ,82,"Rp 37,425,474",24,4.7,0.0,339070.0,0.0,0
UMKM-04120,retail ,53,48366846,23,4.1,,227124.0,1.0,0
UMKM-04121,F&B,89,"Rp 18,369,168",19,1.0,0.0,94228.0,0.0,0
UMKM-04122,fnb,23,47747785,29,3.9,0.0,343190.0,0.0,0
UMKM-04123,F&B,100,4967445,4,3.9,2.0,447887.0,0.0,2
UMKM-04124,RETAIL,90,"Rp 10,693,533",2,3.0,0.0,242043.0,1.0,0
UMKM-04125,Jasa,11,"Rp 1,950,128",31,1.2,0.0,426563.0,0.0,2
UMKM-04126,jasa,8,"Rp 16,251,348",16,3.3,0.0,362331.0,3.0,1
UMKM-04127,nan,98,"Rp 32,766,371",41,4.1,0.0,419000.0,2.0,1
UMKM-04128,F&B,30,"Rp 49,655,668",4,,0.0,167507.0,0.0,0
UMKM-04129,Jasa,52,"Rp 13,371,798",10,3.7,5.0,74871.0,2.0,0
UMKM-04130,RETAIL,106,37103397,37,2.4,5.0,379106.0,1.0,0
UMKM-04131,nan,18,"Rp 38,529,035",3,3.3,,274693.0,0.0,0
UMKM-04132,F&B,103,"Rp 5,846,936",38,2.5,5.0,424506.0,1.0,0
UMKM-04133, F & B ,57,"Rp 25,769,555",18,,2.0,114140.0,1.0,1
UMKM-04134,Jasa,112,"Rp 17,912,240",38,4.4,2.0,257665.0,0.0,0
UMKM-04135,nan,85,"Rp 5,377,577",22,4.0,30.0,214532.0,0.0,1
UMKM-04136,F&B,19,"Rp 37,296,326",16,2.4,0.0,79171.0,0.0,0
UMKM-04137,Jasa,53,"Rp 26,540,143",12,,0.0,368889.0,0.0,0
UMKM-04138,RETAIL,26,"Rp 36,956,188",26,3.8,5.0,131772.0,0.0,0
UMKM-04139,F&B,110,"Rp 4,299,596",0,4.2,0.0,345979.0,1.0,1
UMKM-04140,F&B,76,20037186,1,3.7,,116668.0,0.0,0
UMKM-04141,F&B,104,20354369,17,3.2,2.0,239537.0,0.0,0
UMKM-04142,Fashion,12,4981917,35,4.8,0.0,178738.0,0.0,0
UMKM-04143, F & B ,31,"Rp 26,771,653",44,4.1,5.0,188684.0,2.0,0
UMKM-04144,RETAIL,20,"Rp 8,885,612",32,1.5,0.0,409504.0,0.0,0
UMKM-04145,nan,3,"Rp 35,987,846",35,3.2,,59433.0,0.0,0
UMKM-04146,Fashion,118,11648708,1,2.6,,277476.0,0.0,1
UMKM-04147,retail ,93,"Rp 43,659,127",3,4.2,2.0,182018.0,2.0,0
UMKM-04148,Fashion,58,"Rp 10,484,230",15,1.2,0.0,487323.0,0.0,0
UMKM-04149,jasa,66,"Rp 29,850,657",3,,0.0,313759.0,0.0,1
UMKM-04150,jasa,14,"Rp 21,931,454",8,2.3,2.0,128387.0,0.0,0
UMKM-04151,F&B,48,"Rp 2,058,335",20,1.6,30.0,123790.0,0.0,2
UMKM-04152,Fashion,100,48365424,22,2.5,0.0,137635.0,1.0,0
UMKM-04153,retail ,80,18846842,1,3.7,0.0,236293.0,0.0,0
UMKM-04154,Fashion,77,2973915,2,2.4,0.0,345305.0,0.0,1
UMKM-04155, F & B ,24,"Rp 46,188,921",22,3.3,2.0,475814.0,1.0,2
UMKM-04156, F & B ,47,3328481,25,3.4,30.0,125229.0,0.0,2
UMKM-04157,retail ,86,"Rp 34,087,876",6,,0.0,285578.0,2.0,0
UMKM-04158,Fashion,93,"Rp 45,616,401",35,3.1,0.0,296279.0,0.0,0
UMKM-04159,Jasa,101,"Rp 12,973,051",43,1.5,2.0,261762.0,4.0,1
UMKM-04160, F & B ,57,"Rp 6,884,902",32,1.9,15.0,181460.0,4.0,2
UMKM-04161, F & B ,5,46079978,35,4.2,15.0,230811.0,2.0,2
UMKM-04162,fnb,25,"Rp 24,206,584",3,,5.0,151801.0,4.0,1
UMKM-04163,Fashion,43,"Rp 41,342,474",22,3.8,0.0,307013.0,0.0,1
UMKM-04164, F & B ,106,3652880,24,3.3,0.0,391581.0,2.0,1
UMKM-04165,RETAIL,97,"Rp 30,284,132",40,,,210379.0,0.0,0
UMKM-04166,Fashion,94,"Rp 39,387,539",25,4.2,,123205.0,2.0,1
UMKM-04167,jasa,88,"Rp 48,571,247",27,1.3,2.0,150875.0,0.0,0
UMKM-04168,fnb,81,"Rp 36,980,027",27,4.8,5.0,238695.0,0.0,0
UMKM-04169, F & B ,13,"Rp 4,890,549",20,1.9,,269700.0,4.0,2
UMKM-04170,fnb,6,"Rp 35,564,021",9,3.0,0.0,372960.0,0.0,0
UMKM-04171,jasa,9,14670511,26,1.3,0.0,142096.0,2.0,1
UMKM-04172,retail ,25,47439429,14,4.6,2.0,245957.0,1.0,1
UMKM-04173,retail ,37,47095265,16,4.9,,357385.0,0.0,0
UMKM-04174,Fashion,95,"Rp 48,633,086",38,1.6,2.0,,0.0,0
UMKM-04175,jasa,31,"Rp 14,491,021",34,2.2,15.0,495353.0,0.0,2
UMKM-04176,Retail,73,"Rp 31,102,447",4,1.1,0.0,427541.0,3.0,1
UMKM-04177,Retail,23,"Rp 22,047,574",15,4.1,0.0,299422.0,4.0,0
UMKM-04178,Fashion,108,"Rp 15,674,301",22,2.2,0.0,178167.0,2.0,2
UMKM-04179,F&B,101,"Rp 31,736,211",38,3.4,,202086.0,2.0,0
UMKM-04180,fnb,20,"Rp 33,499,243",8,1.2,0.0,84198.0,0.0,1
UMKM-04181,fnb,102,8831144,32,,0.0,,0.0,0
UMKM-04182,retail ,-4,"Rp 1,569,503",34,3.1,,210997.0,0.0,1
UMKM-04183,Retail,78,"Rp 42,728,753",39,3.9,0.0,459392.0,1.0,0
UMKM-04184,nan,9,46930676,23,,15.0,267983.0,0.0,0
UMKM-04185, F & B ,110,"Rp 45,199,437",23,1.4,2.0,251675.0,1.0,0
UMKM-04186, F & B ,-2,"Rp 27,617,011",23,,0.0,304598.0,1.0,0
UMKM-04187, F & B ,80,48427363,18,,2.0,162932.0,0.0,0
UMKM-04188,retail ,44,6346471,38,3.1,,409823.0,0.0,1
UMKM-04189,jasa,32,8589077,24,1.7,0.0,199494.0,0.0,0
UMKM-04190,Jasa,17,"Rp 25,687,765",30,4.2,15.0,332661.0,2.0,0
UMKM-04191,Retail,53,"Rp 2,992,719",37,5.0,0.0,366647.0,0.0,0
UMKM-04192,Retail,84,"Rp 7,141,018",24,,0.0,78514.0,0.0,0
UMKM-04193,nan,109,"Rp 49,297,079",26,,0.0,445431.0,2.0,1
UMKM-04194,fnb,69,"Rp 1,255,931",31,2.7,30.0,266348.0,0.0,1
UMKM-04195,F&B,22,"Rp 44,151,612",10,2.3,2.0,66486.0,0.0,0
UMKM-04196,Fashion,114,"Rp 27,864,699",4,1.3,0.0,402400.0,2.0,0
UMKM-04197,fnb,60,"Rp 6,709,065",43,2.7,15.0,386626.0,1.0,1
UMKM-04198,jasa,117,"Rp 23,312,344",32,,0.0,62249.0,1.0,0
UMKM-04199,Fashion,2,"Rp 35,378,458",18,,0.0,204259.0,0.0,0
UMKM-04200,Retail,23,"Rp 30,625,936",42,4.6,0.0,496829.0,0.0,0
UMKM-04201,jasa,5,"Rp 25,914,208",15,4.9,2.0,351208.0,1.0,1
UMKM-04202,Fashion,95,24797209,34,4.8,2.0,433397.0,0.0,0
UMKM-04203,nan,12,18429908,10,1.8,30.0,486006.0,3.0,2
UMKM-04204,nan,49,"Rp 47,076,451",10,4.6,0.0,127437.0,0.0,0
UMKM-04205,RETAIL,44,6444544,9,,0.0,96783.0,0.0,1
UMKM-04206,Jasa,8,"Rp 40,092,355",33,3.0,15.0,310580.0,0.0,2
UMKM-04207,nan,112,"Rp 12,343,171",4,3.6,0.0,246690.0,3.0,2
UMKM-04208,Retail,68,20415897,22,2.8,,311652.0,1.0,0
UMKM-04209,F&B,93,3929795,24,4.8,0.0,92271.0,0.0,0
UMKM-04210, F & B ,3,38287920,28,2.3,0.0,467563.0,1.0,2
UMKM-04211,RETAIL,93,7496776,39,3.1,0.0,367286.0,0.0,0
UMKM-04212, F & B ,5,"Rp 17,808,562",12,1.3,0.0,293176.0,0.0,1
UMKM-04213,Jasa,57,"Rp 13,139,820",31,4.4,0.0,110683.0,0.0,0
UMKM-04214,Fashion,102,"Rp 13,949,507",33,2.7,0.0,143806.0,0.0,0
UMKM-04215,retail ,70,"Rp 5,926,788",11,3.8,0.0,416670.0,0.0,0
UMKM-04216,nan,61,"Rp 31,844,140",23,,0.0,291499.0,0.0,1
UMKM-04217,F&B,47,"Rp 4,294,742",39,,0.0,372935.0,0.0,0
UMKM-04218,Jasa,33,"Rp 19,661,391",20,3.0,0.0,315812.0,0.0,0
UMKM-04219, F & B ,72,"Rp 28,243,492",28,2.1,0.0,100767.0,0.0,0
UMKM-04220,RETAIL,50,11290759,22,3.5,0.0,267238.0,3.0,1
UMKM-04221,nan,22,39645181,32,4.8,2.0,215902.0,1.0,0
UMKM-04222,Retail,69,17584182,7,4.3,5.0,353883.0,4.0,0
UMKM-04223,nan,33,15154683,41,,2.0,172243.0,0.0,0
UMKM-04224,RETAIL,19,"Rp 1,531,562",12,1.1,0.0,,0.0,1
UMKM-04225,RETAIL,15,12511503,4,3.0,0.0,347310.0,2.0,1
UMKM-04226,retail ,4,"Rp 21,987,268",40,4.1,0.0,192268.0,1.0,0
UMKM-04227,nan,37,"Rp 44,405,007",9,2.3,30.0,,1.0,2
UMKM-04228,nan,9,"Rp 25,615,174",13,3.8,0.0,226764.0,1.0,2
UMKM-04229,retail ,77,"Rp 23,556,210",23,4.7,0.0,494127.0,1.0,0
UMKM-04230,jasa,42,6443961,10,,0.0,276976.0,2.0,0
UMKM-04231,jasa,80,"Rp 13,309,678",2,,,226652.0,1.0,0
UMKM-04232,Fashion,15,43835095,28,4.7,5.0,263419.0,4.0,1
UMKM-04233,jasa,54,"Rp 17,949,723",29,2.9,0.0,235253.0,4.0,2
UMKM-04234,fnb,110,"Rp 21,653,321",36,2.6,0.0,365172.0,0.0,0
UMKM-04235,nan,102,"Rp 34,431,880",6,,30.0,470282.0,0.0,1
UMKM-04236,F&B,90,"Rp 32,977,420",16,2.7,0.0,179649.0,0.0,1
UMKM-04237,nan,44,"Rp 13,805,935",19,3.7,2.0,376775.0,0.0,0
UMKM-04238,fnb,17,38045410,10,,5.0,412564.0,0.0,0
UMKM-04239,fnb,7,19142574,43,2.3,0.0,355425.0,0.0,1
UMKM-04240, F & B ,63,"Rp 25,186,320",24,4.0,0.0,99711.0,0.0,0
UMKM-04241,nan,-2,"Rp 12,601,645",23,1.8,0.0,383121.0,1.0,1
UMKM-04242,Jasa,86,"Rp 47,069,235",1,1.8,,490240.0,0.0,1
UMKM-04243,fnb,72,26667599,26,,2.0,141497.0,1.0,0
UMKM-04244,F&B,66,"Rp 15,018,356",18,4.5,15.0,232841.0,0.0,0
UMKM-04245,retail ,3,"Rp 17,962,855",28,2.0,2.0,322290.0,2.0,0
UMKM-04246,Fashion,115,"Rp 6,802,494",36,,,214429.0,2.0,0
UMKM-04247, F & B ,109,"Rp 32,352,046",10,3.7,,410946.0,0.0,2
UMKM-04248,retail ,29,"Rp 21,306,500",18,3.5,0.0,367643.0,3.0,1
UMKM-04249, F & B ,95,32373317,27,2.8,0.0,66313.0,0.0,0
UMKM-04250,F&B,15,"Rp 17,600,283",38,1.4,2.0,339542.0,2.0,1
UMKM-04251,RETAIL,52,28681786,20,1.4,2.0,,1.0,1
UMKM-04252,nan,12,41150781,25,4.1,0.0,174518.0,0.0,0
UMKM-04253,Retail,91,"Rp 48,877,572",21,2.8,15.0,452540.0,0.0,2
UMKM-04254,Jasa,66,"Rp 25,759,728",5,,0.0,450648.0,0.0,0
UMKM-04255,retail ,109,"Rp 47,998,310",10,3.3,0.0,70867.0,3.0,0
UMKM-04256,nan,107,"Rp 29,563,301",13,3.5,2.0,304367.0,1.0,0
UMKM-04257,Jasa,75,"Rp 25,982,913",35,4.7,0.0,300756.0,0.0,0
UMKM-04258,RETAIL,37,13432678,39,1.7,0.0,215431.0,0.0,0
UMKM-04259,Retail,89,"Rp 27,787,495",40,,,251015.0,0.0,0
UMKM-04260,Jasa,92,5463588,1,1.2,2.0,80971.0,0.0,1
UMKM-04261,Jasa,0,"Rp 6,568,250",42,2.4,,424771.0,3.0,0
UMKM-04262,retail ,80,"Rp 8,053,905",19,1.6,5.0,299643.0,0.0,0
UMKM-04263,jasa,72,"Rp 43,818,287",21,1.8,5.0,362903.0,0.0,2
UMKM-04264,Retail,61,"Rp 31,691,339",38,4.7,2.0,479708.0,4.0,0
UMKM-04265,nan,6,13748964,3,,0.0,172243.0,0.0,1
UMKM-04266,RETAIL,94,"Rp 46,315,365",28,4.6,2.0,403971.0,0.0,0
UMKM-04267,Retail,6,33513934,23,2.8,0.0,295962.0,0.0,0
UMKM-04268,F&B,103,45656134,0,,,496222.0,1.0,0
UMKM-04269,jasa,60,43072141,23,1.1,0.0,160455.0,1.0,0
UMKM-04270,F&B,-4,"Rp 36,044,928",29,2.9,0.0,484285.0,0.0,0
UMKM-04271,RETAIL,9,"Rp 30,901,413",11,3.3,2.0,342435.0,1.0,1
UMKM-04272,retail ,17,"Rp 41,318,914",18,1.1,2.0,198224.0,2.0,1
UMKM-04273,retail ,23,"Rp 18,433,444",36,4.2,0.0,179216.0,1.0,0
UMKM-04274,RETAIL,75,"Rp 24,281,322",39,,0.0,115674.0,3.0,0
UMKM-04275, F & B ,90,"Rp 5,553,804",42,2.8,15.0,361516.0,0.0,2
UMKM-04276,RETAIL,1,"Rp 6,618,735",3,3.1,0.0,,0.0,1
UMKM-04277,jasa,88,"Rp 34,706,065",14,5.0,0.0,101539.0,1.0,0
UMKM-04278,fnb,22,"Rp 47,022,526",19,1.4,0.0,314669.0,0.0,0
UMKM-04279,retail ,8,44026128,43,3.2,0.0,431886.0,0.0,0
UMKM-04280,Fashion,38,"Rp 7,516,682",19,3.1,0.0,321781.0,0.0,0
UMKM-04281,jasa,24,"Rp 37,908,627",20,1.3,,360468.0,2.0,1
UMKM-04282,jasa,75,3941449,9,3.5,0.0,368252.0,0.0,2
UMKM-04283,jasa,26,"Rp 8,232,540",29,2.1,0.0,346521.0,0.0,1
UMKM-04284,Jasa,104,7755631,23,1.4,,130069.0,0.0,1
UMKM-04285,jasa,64,45930017,39,1.7,5.0,268435.0,2.0,1
UMKM-04286,retail ,109,21891069,39,4.3,0.0,424019.0,1.0,0
UMKM-04287,fnb,82,"Rp 18,943,155",37,1.4,0.0,164886.0,0.0,0
UMKM-04288,fnb,0,"Rp 43,255,849",2,2.9,30.0,110207.0,2.0,2
UMKM-04289,jasa,21,"Rp 27,940,172",28,1.8,0.0,72368.0,2.0,0
UMKM-04290,F&B,76,5375979,7,1.6,2.0,75736.0,1.0,0
UMKM-04291,retail ,82,"Rp 7,909,286",28,,2.0,67753.0,0.0,0
UMKM-04292,retail ,95,"Rp 18,664,959",9,3.0,0.0,277314.0,1.0,0
UMKM-04293,Retail,114,15432245,4,2.0,2.0,446787.0,4.0,0
UMKM-04294,nan,18,"Rp 18,172,185",10,1.4,0.0,76798.0,0.0,1
UMKM-04295, F & B ,96,33469851,3,,0.0,214328.0,0.0,0
UMKM-04296, F & B ,28,49907852,34,,15.0,413988.0,0.0,0
UMKM-04297,F&B,34,"Rp 1,855,243",39,1.6,0.0,228491.0,1.0,1
UMKM-04298, F & B ,41,"Rp 44,721,259",11,,0.0,388739.0,1.0,1
UMKM-04299,Retail,73,4059867,20,1.3,2.0,404683.0,0.0,1
UMKM-04300,RETAIL,69,3213889,15,3.3,5.0,211696.0,0.0,0
UMKM-04301, F & B ,80,20330404,13,2.4,0.0,308489.0,3.0,2
UMKM-04302,retail ,112,46853473,20,1.4,5.0,452272.0,2.0,1
UMKM-04303,RETAIL,18,1642006,26,1.7,0.0,113279.0,4.0,2
UMKM-04304, F & B ,59,"Rp 47,466,105",35,2.4,2.0,330708.0,2.0,0
UMKM-04305,retail ,12,"Rp 17,138,732",0,4.2,15.0,192292.0,0.0,1
UMKM-04306,retail ,38,"Rp 38,065,372",0,1.7,30.0,61290.0,0.0,1
UMKM-04307,jasa,70,"Rp 5,119,586",21,1.4,2.0,233552.0,1.0,0
UMKM-04308,fnb,51,"Rp 30,827,146",14,3.1,0.0,332162.0,0.0,2
UMKM-04309,F&B,101,23793504,19,3.2,0.0,296415.0,0.0,0
UMKM-04310,Retail,22,15410098,2,1.4,0.0,367282.0,0.0,0
UMKM-04311,Jasa,98,"Rp 45,520,010",13,2.1,2.0,305331.0,4.0,1
UMKM-04312,nan,118,40698760,8,2.1,0.0,132155.0,0.0,1
UMKM-04313, F & B ,65,39020862,18,1.7,,131567.0,0.0,1
UMKM-04314, F & B ,17,38692168,39,2.3,30.0,321150.0,1.0,1
UMKM-04315,RETAIL,79,"Rp 11,905,574",33,1.1,0.0,487142.0,3.0,2
UMKM-04316,RETAIL,28,"Rp 38,894,447",3,3.6,2.0,260190.0,3.0,1
UMKM-04317,nan,5,"Rp 29,905,692",32,,5.0,469481.0,1.0,0
UMKM-04318, F & B ,80,"Rp 32,188,131",42,3.5,0.0,65908.0,0.0,0
UMKM-04319,Fashion,100,"Rp 10,446,879",36,2.4,2.0,121165.0,0.0,0
UMKM-04320,Retail,29,"Rp 39,845,894",1,3.7,0.0,396550.0,3.0,1
UMKM-04321, F & B ,110,19119030,26,3.3,0.0,199121.0,0.0,0
UMKM-04322,fnb,87,23736091,44,4.4,2.0,191899.0,2.0,1
UMKM-04323,nan,36,2332907,16,3.5,,381666.0,0.0,0
UMKM-04324,Fashion,22,14487357,30,3.5,0.0,90954.0,0.0,1
UMKM-04325,Retail,117,26818833,40,1.9,2.0,117359.0,1.0,1
UMKM-04326, F & B ,76,15441860,5,2.7,0.0,244006.0,2.0,1
UMKM-04327,Jasa,72,"Rp 22,490,902",30,2.4,30.0,367124.0,,2
